record_id,event_type,event_year,event_end_year,place_text,latitude,longitude,linked_event_ref,source
cw-regiments:us-ny-inf-60,engagement,1863,,"Gettysburg, PA — battle, 7/1/1863",39.811388888,-77.225833333,PA002,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q33132"
cw-regiments:us-ny-inf-60,engagement,1863,,"Ringgold Gap (Taylor's Ridge), GA — engagement, 11/27/1863",34.9112,-85.1015,GA005,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2889788"
cw-regiments:us-ny-inf-60,engagement,1864,,"Atlanta, GA — battle, 7/22/1864",33.7459,-84.3488,GA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2374330"
cw-regiments:us-ny-inf-60,engagement,1864,,"Kennesaw Mountain, GA — assault, 6/27/1864",33.96899,-84.58134,GA015,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2570177"
cw-regiments:us-ny-inf-60,engagement,1864,,"Kolb's Farm, GA — assault, 6/22/1864",33.94,-84.58,GA014,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871474"
cw-regiments:us-ny-inf-60,engagement,1864,,"New Hope Church, GA — assault, 5/25/1864",33.961,-84.7875,GA010,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2889502"
cw-regiments:us-ny-inf-60,engagement,1864,,"Peachtree Creek, GA — battle, 7/20/1864",33.8109,-84.4038,GA016,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q636670"
cw-regiments:us-ny-inf-60,engagement,1864,,"Resaca (Lay's Ferry), GA — battle, 5/13/1864",34.5815,-84.9385,GA008,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2615826"
cw-regiments:us-ny-inf-60,engagement,1864,,"Rocky Face Ridge (Combats at Buzzard Roost, Mill Creek, Dug Gap), GA — demonstration, 5/7/1864",34.74105,-85.01568,GA007,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3072453"
cw-regiments:us-ny-inf-60,engagement,1865,,"Bentonville (Bentonsville), NC — battle, 3/19/1865",35.3059,-78.3231,NC020,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q620244"
cw-regiments:us-ny-inf-61,engagement,1862,,"Antietam (Sharpsburg), MD — battle, 9/16/1862",39.473333333,-77.744722222,MD003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q719252"
cw-regiments:us-ny-inf-61,engagement,1862,,"Fredericksburg I (Marye's Heights), VA — battle, 12/11/1862",38.295,-77.47,VA028,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q751186"
cw-regiments:us-ny-inf-61,engagement,1862,,"Glendale (Nelson's Farm, Frayser's Farm, Charles City Crossroads, White Oak Swamp, New Market Road, Riddell's Shop), VA — engagement, 6/30/1862",37.43791,-77.23812,VA020b,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2000189"
cw-regiments:us-ny-inf-61,engagement,1862,,"Malvern Hill (Poindexter's Farm), VA — battle, 7/1/1862",37.4125,-77.25,VA021,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1934345"
cw-regiments:us-ny-inf-61,engagement,1862,,"Savage's Station, VA — battle, 6/29/1862",37.52219,-77.27097,VA019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3052708"
cw-regiments:us-ny-inf-61,engagement,1862,,"Seven Pines (Fair Oaks, Fair Oaks Station), VA — battle, 5/31/1862",37.520555555,-77.301944444,VA014,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1550466"
cw-regiments:us-ny-inf-61,engagement,1862,,"Yorktown, VA — siege, 4/5/1862",37.2356655,-76.5136495,VA009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-61,engagement,1863,,"Auburn II (Coffee Hill), VA — combat, 10/14/1863",38.7,-77.7,VA041,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q304655"
cw-regiments:us-ny-inf-61,engagement,1863,,"Bristoe Station, VA — engagement, 10/14/1863",38.7234,-77.5418,VA040,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2170921"
cw-regiments:us-ny-inf-61,engagement,1863,,"Chancellorsville, VA — battle, 4/30/1863",38.3105,-77.6484,VA032,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q745979"
cw-regiments:us-ny-inf-61,engagement,1863,,"Gettysburg, PA — battle, 7/1/1863",39.811388888,-77.225833333,PA002,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q33132"
cw-regiments:us-ny-inf-61,engagement,1863,,"Mine Run (Payne's Farm, New Hope Church), VA — battle, 11/26/1863",38.3379,-77.8187,VA044,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q305409"
cw-regiments:us-ny-inf-61,engagement,1864,,"Cold Harbor (Second Cold Harbor), VA — battle, 5/31/1864",37.59,-77.285,VA062,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q497797"
cw-regiments:us-ny-inf-61,engagement,1864,,"Deep Bottom I (Darbytown, Stawberry Plains, New Market Road, Gravel Hill), VA — engagement, 7/27/1864",37.4359,-77.2609,VA069,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q5452508"
cw-regiments:us-ny-inf-61,engagement,1864,,"Deep Bottom II (New Market Road, Fussell's Mill, Bailey's Creek, Charles City Road, White's Tavern), VA — engagement, 8/13/1864",37.4359,-77.2609,VA071,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q5452508"
cw-regiments:us-ny-inf-61,engagement,1864,,"Jerusalem Plank Road (First Battle of Weldon Railroad), VA — engagement, 6/21/1864",37.1844,-77.3767,VA065,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871326"
cw-regiments:us-ny-inf-61,engagement,1864,,"North Anna (Telegraph Road Bridge, Jericho Mill, Ox Ford, Quarles Mill, Hanover Junction), VA — engagement, 5/23/1864",37.8862,-77.4943,VA055,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q601317"
cw-regiments:us-ny-inf-61,engagement,1864,,"Petersburg II (Assault on Petersburg), VA — engagement, 6/15/1864",37.1776,-77.4774,VA063,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4462586"
cw-regiments:us-ny-inf-61,engagement,1864,,"Ream's Station II (Reams' Station), VA — engagement, 8/25/1864",37.0959,-77.4226,VA073,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q5452530"
cw-regiments:us-ny-inf-61,engagement,1864,,"Spotsylvania Court House (Combats at Laurel Hill and Corbin's Bridge, Ni River, Laurel Hill, Po River, Bloody Angle, Piney Branch Church, Harrison House, Harris Farm), VA — operations, 5/8/1864",38.224166666,-77.598055555,VA048,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1538874"
cw-regiments:us-ny-inf-61,engagement,1864,,"Totopotomoy Creek (Bethesda Church, Crumps Creek, Matadequin Creek, Shady Grove Road, Hanovertown), VA — combat, 5/28/1864",37.634,-77.2987,VA057,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q152158"
cw-regiments:us-ny-inf-61,engagement,1864,,"Wilderness (Combas at Parker's Store, Craig's Meeting House, Todd's Tavern, Brock Road, The Furnaces), VA — battle, 5/5/1864",38.3256854,-77.7258248,VA046,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-61,engagement,1865,,"Appomattox Court House, VA — engagement, 4/9/1865",37.3775,-78.796111111,VA097,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1355391"
cw-regiments:us-ny-inf-61,engagement,1865,,"Hatcher's Run (Dabney's Mill, Rowanty Creek, Armstrong's Mill, Vaughan Road), VA — battle, 2/5/1865",37.1305,-77.4853,VA083,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871195"
cw-regiments:us-ny-inf-61,engagement,1865,,"Sailor's Creek (Hillsman Farm, Lockett Farm), VA — engagement, 4/6/1865",37.30551,-78.22797,VA093,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1497969"
cw-regiments:us-ny-inf-61,engagement,1865,,"Sutherland's Station, VA — engagement, 4/2/1865",37.1975,-77.5625,VA090,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2162088"
cw-regiments:us-ny-inf-62,engagement,1862,,"Antietam (Sharpsburg), MD — battle, 9/16/1862",39.473333333,-77.744722222,MD003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q719252"
cw-regiments:us-ny-inf-62,engagement,1862,,"Fredericksburg I (Marye's Heights), VA — battle, 12/11/1862",38.295,-77.47,VA028,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q751186"
cw-regiments:us-ny-inf-62,engagement,1862,,"Malvern Hill (Poindexter's Farm), VA — battle, 7/1/1862",37.4125,-77.25,VA021,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1934345"
cw-regiments:us-ny-inf-62,engagement,1862,,"Seven Pines (Fair Oaks, Fair Oaks Station), VA — battle, 5/31/1862",37.520555555,-77.301944444,VA014,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1550466"
cw-regiments:us-ny-inf-62,engagement,1862,,"Williamsburg (Fort Magruder), VA — battle, 5/5/1862",37.2642,-76.6659,VA010,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2140288"
cw-regiments:us-ny-inf-62,engagement,1862,,"Yorktown, VA — siege, 4/5/1862",37.2356655,-76.5136495,VA009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-62,engagement,1863,,"Fredericksburg II (Marye's Heights), VA — engagement, 5/3/1863",38.295,-77.47,VA034,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q751186"
cw-regiments:us-ny-inf-62,engagement,1863,,"Gettysburg, PA — battle, 7/1/1863",39.811388888,-77.225833333,PA002,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q33132"
cw-regiments:us-ny-inf-62,engagement,1863,,"Mine Run (Payne's Farm, New Hope Church), VA — battle, 11/26/1863",38.3379,-77.8187,VA044,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q305409"
cw-regiments:us-ny-inf-62,engagement,1863,,"Rappahannock Station II, VA — engagement, 11/7/1863",38.533,-77.8136,VA043,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q526697"
cw-regiments:us-ny-inf-62,engagement,1863,,"Salem Church (Banks' Ford), VA — battle, 5/3/1863",38.288861111,-77.530944444,VA033,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2772670"
cw-regiments:us-ny-inf-62,engagement,1864,,"Cedar Creek (Belle Grove), VA — engagement, 10/19/1864",39.0193,-78.3043,VA122,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1710916"
cw-regiments:us-ny-inf-62,engagement,1864,,"Cold Harbor (Second Cold Harbor), VA — battle, 5/31/1864",37.59,-77.285,VA062,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q497797"
cw-regiments:us-ny-inf-62,engagement,1864,,"Fisher's Hill, VA — engagement, 9/21/1864",38.981872512,-78.395911537,VA120,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q766944"
cw-regiments:us-ny-inf-62,engagement,1864,,"Jerusalem Plank Road (First Battle of Weldon Railroad), VA — engagement, 6/21/1864",37.1844,-77.3767,VA065,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871326"
cw-regiments:us-ny-inf-62,engagement,1864,,"North Anna (Telegraph Road Bridge, Jericho Mill, Ox Ford, Quarles Mill, Hanover Junction), VA — engagement, 5/23/1864",37.8862,-77.4943,VA055,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q601317"
cw-regiments:us-ny-inf-62,engagement,1864,,"Opequon (Third Winchester), VA — engagement, 9/19/1864",39.1956,-78.1325,VA119,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1626179"
cw-regiments:us-ny-inf-62,engagement,1864,,"Petersburg II (Assault on Petersburg), VA — engagement, 6/15/1864",37.1776,-77.4774,VA063,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4462586"
cw-regiments:us-ny-inf-62,engagement,1864,,"Spotsylvania Court House (Combats at Laurel Hill and Corbin's Bridge, Ni River, Laurel Hill, Po River, Bloody Angle, Piney Branch Church, Harrison House, Harris Farm), VA — operations, 5/8/1864",38.224166666,-77.598055555,VA048,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1538874"
cw-regiments:us-ny-inf-62,engagement,1864,,"Totopotomoy Creek (Bethesda Church, Crumps Creek, Matadequin Creek, Shady Grove Road, Hanovertown), VA — combat, 5/28/1864",37.634,-77.2987,VA057,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q152158"
cw-regiments:us-ny-inf-62,engagement,1864,,"Wilderness (Combas at Parker's Store, Craig's Meeting House, Todd's Tavern, Brock Road, The Furnaces), VA — battle, 5/5/1864",38.3256854,-77.7258248,VA046,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-62,engagement,1865,,"Appomattox Court House, VA — engagement, 4/9/1865",37.3775,-78.796111111,VA097,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1355391"
cw-regiments:us-ny-inf-62,engagement,1865,,"Petersburg III (The Breakthrough), VA — engagement, 4/2/1865",37.1776,-77.4774,VA089,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4462586"
cw-regiments:us-ny-inf-63,engagement,1862,,"Antietam (Sharpsburg), MD — battle, 9/16/1862",39.473333333,-77.744722222,MD003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q719252"
cw-regiments:us-ny-inf-63,engagement,1862,,"Fredericksburg I (Marye's Heights), VA — battle, 12/11/1862",38.295,-77.47,VA028,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q751186"
cw-regiments:us-ny-inf-63,engagement,1862,,"Gaines' Mill (First Cold Harbor), VA — battle, 6/27/1862",37.587645,-77.301367,VA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-63,engagement,1862,,"Glendale (Nelson's Farm, Frayser's Farm, Charles City Crossroads, White Oak Swamp, New Market Road, Riddell's Shop), VA — engagement, 6/30/1862",37.43791,-77.23812,VA020b,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2000189"
cw-regiments:us-ny-inf-63,engagement,1862,,"Malvern Hill (Poindexter's Farm), VA — battle, 7/1/1862",37.4125,-77.25,VA021,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1934345"
cw-regiments:us-ny-inf-63,engagement,1862,,"Savage's Station, VA — battle, 6/29/1862",37.52219,-77.27097,VA019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3052708"
cw-regiments:us-ny-inf-63,engagement,1862,,"Seven Pines (Fair Oaks, Fair Oaks Station), VA — battle, 5/31/1862",37.520555555,-77.301944444,VA014,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1550466"
cw-regiments:us-ny-inf-63,engagement,1862,,"Yorktown, VA — siege, 4/5/1862",37.2356655,-76.5136495,VA009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-63,engagement,1863,,"Auburn II (Coffee Hill), VA — combat, 10/14/1863",38.7,-77.7,VA041,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q304655"
cw-regiments:us-ny-inf-63,engagement,1863,,"Bristoe Station, VA — engagement, 10/14/1863",38.7234,-77.5418,VA040,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2170921"
cw-regiments:us-ny-inf-63,engagement,1863,,"Chancellorsville, VA — battle, 4/30/1863",38.3105,-77.6484,VA032,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q745979"
cw-regiments:us-ny-inf-63,engagement,1863,,"Gettysburg, PA — battle, 7/1/1863",39.811388888,-77.225833333,PA002,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q33132"
cw-regiments:us-ny-inf-63,engagement,1863,,"Mine Run (Payne's Farm, New Hope Church), VA — battle, 11/26/1863",38.3379,-77.8187,VA044,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q305409"
cw-regiments:us-ny-inf-63,engagement,1864,,"Cold Harbor (Second Cold Harbor), VA — battle, 5/31/1864",37.59,-77.285,VA062,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q497797"
cw-regiments:us-ny-inf-63,engagement,1864,,"Deep Bottom I (Darbytown, Stawberry Plains, New Market Road, Gravel Hill), VA — engagement, 7/27/1864",37.4359,-77.2609,VA069,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q5452508"
cw-regiments:us-ny-inf-63,engagement,1864,,"Deep Bottom II (New Market Road, Fussell's Mill, Bailey's Creek, Charles City Road, White's Tavern), VA — engagement, 8/13/1864",37.4359,-77.2609,VA071,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q5452508"
cw-regiments:us-ny-inf-63,engagement,1864,,"Jerusalem Plank Road (First Battle of Weldon Railroad), VA — engagement, 6/21/1864",37.1844,-77.3767,VA065,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871326"
cw-regiments:us-ny-inf-63,engagement,1864,,"North Anna (Telegraph Road Bridge, Jericho Mill, Ox Ford, Quarles Mill, Hanover Junction), VA — engagement, 5/23/1864",37.8862,-77.4943,VA055,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q601317"
cw-regiments:us-ny-inf-63,engagement,1864,,"Petersburg II (Assault on Petersburg), VA — engagement, 6/15/1864",37.1776,-77.4774,VA063,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4462586"
cw-regiments:us-ny-inf-63,engagement,1864,,"Ream's Station II (Reams' Station), VA — engagement, 8/25/1864",37.0959,-77.4226,VA073,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q5452530"
cw-regiments:us-ny-inf-63,engagement,1864,,"Spotsylvania Court House (Combats at Laurel Hill and Corbin's Bridge, Ni River, Laurel Hill, Po River, Bloody Angle, Piney Branch Church, Harrison House, Harris Farm), VA — operations, 5/8/1864",38.224166666,-77.598055555,VA048,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1538874"
cw-regiments:us-ny-inf-63,engagement,1864,,"Totopotomoy Creek (Bethesda Church, Crumps Creek, Matadequin Creek, Shady Grove Road, Hanovertown), VA — combat, 5/28/1864",37.634,-77.2987,VA057,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q152158"
cw-regiments:us-ny-inf-63,engagement,1864,,"Wilderness (Combas at Parker's Store, Craig's Meeting House, Todd's Tavern, Brock Road, The Furnaces), VA — battle, 5/5/1864",38.3256854,-77.7258248,VA046,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-63,engagement,1865,,"Appomattox Court House, VA — engagement, 4/9/1865",37.3775,-78.796111111,VA097,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1355391"
cw-regiments:us-ny-inf-63,engagement,1865,,"Hatcher's Run (Dabney's Mill, Rowanty Creek, Armstrong's Mill, Vaughan Road), VA — battle, 2/5/1865",37.1305,-77.4853,VA083,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q4871195"
cw-regiments:us-ny-inf-63,engagement,1865,,"Sailor's Creek (Hillsman Farm, Lockett Farm), VA — engagement, 4/6/1865",37.30551,-78.22797,VA093,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1497969"
cw-regiments:us-ny-inf-63,engagement,1865,,"Sutherland's Station, VA — engagement, 4/2/1865",37.1975,-77.5625,VA090,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2162088"
cw-regiments:us-ny-inf-64,engagement,1862,,"Antietam (Sharpsburg), MD — battle, 9/16/1862",39.473333333,-77.744722222,MD003,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q719252"
cw-regiments:us-ny-inf-64,engagement,1862,,"Fredericksburg I (Marye's Heights), VA — battle, 12/11/1862",38.295,-77.47,VA028,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q751186"
cw-regiments:us-ny-inf-64,engagement,1862,,"Gaines' Mill (First Cold Harbor), VA — battle, 6/27/1862",37.587645,-77.301367,VA017,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-64,engagement,1862,,"Glendale (Nelson's Farm, Frayser's Farm, Charles City Crossroads, White Oak Swamp, New Market Road, Riddell's Shop), VA — engagement, 6/30/1862",37.43791,-77.23812,VA020b,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2000189"
cw-regiments:us-ny-inf-64,engagement,1862,,"Malvern Hill (Poindexter's Farm), VA — battle, 7/1/1862",37.4125,-77.25,VA021,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1934345"
cw-regiments:us-ny-inf-64,engagement,1862,,"Savage's Station, VA — battle, 6/29/1862",37.52219,-77.27097,VA019,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q3052708"
cw-regiments:us-ny-inf-64,engagement,1862,,"Seven Pines (Fair Oaks, Fair Oaks Station), VA — battle, 5/31/1862",37.520555555,-77.301944444,VA014,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q1550466"
cw-regiments:us-ny-inf-64,engagement,1862,,"Yorktown, VA — siege, 4/5/1862",37.2356655,-76.5136495,VA009,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates OpenStreetMap"
cw-regiments:us-ny-inf-64,engagement,1863,,"Auburn II (Coffee Hill), VA — combat, 10/14/1863",38.7,-77.7,VA041,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q304655"
cw-regiments:us-ny-inf-64,engagement,1863,,"Bristoe Station, VA — engagement, 10/14/1863",38.7234,-77.5418,VA040,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q2170921"
cw-regiments:us-ny-inf-64,engagement,1863,,"Chancellorsville, VA — battle, 4/30/1863",38.3105,-77.6484,VA032,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q745979"
cw-regiments:us-ny-inf-64,engagement,1863,,"Gettysburg, PA — battle, 7/1/1863",39.811388888,-77.225833333,PA002,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q33132"
cw-regiments:us-ny-inf-64,engagement,1863,,"Mine Run (Payne's Farm, New Hope Church), VA — battle, 11/26/1863",38.3379,-77.8187,VA044,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q305409"
cw-regiments:us-ny-inf-64,engagement,1864,,"Cold Harbor (Second Cold Harbor), VA — battle, 5/31/1864",37.59,-77.285,VA062,"NPS Civil War Soldiers and Sailors System, battle–unit links (from Dyer) and CWSAC battle summaries; coordinates Wikidata Q497797"
