id,name,entity_key,record_kind,source,finding_aid_url,organized,mustered_out,history_excerpt
cw-regiments:us-wi-inf-34,34th Wisconsin Infantry,US-WI-INF-34,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sept,"34th REGIMENT INFANTRY. — Org. at Madison. WK. Dec, 1862. Feby., 1863. Dlst. Columbus, Ky.. 6 Div., 16 Corps, Tenn.. and Dl»t. of Memphis, Tenn.. 5 Div., 16 Corps. Mustered out Sept. 8. 1863."
cw-regiments:us-wi-inf-35,35th Wisconsin Infantry,US-WI-INF-35,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"35th REGIMENT INFANTRY. — Org. at Milwaukee, Wis.. Feby. 27. 1864. May. 1864. Dlst. Port Hudson. La., Gulf. June. 1864. 1 Brig.. 3 Div.. 19 Corp*. Gulf. Dec. 1864, 4 Brig., Res. Div.. Gulf. Feby., 1866, 1 Brig.. 240 S Dlv.. Res. Corps, Mil. Dlv. West Mlu. Feby., 1885. 1 Brig.. 3 Dir.. 13 Corps. July. 1865, Dept Tex. Mna tered oat March IB. 1868."
cw-regiments:us-wi-inf-38,38th Wisconsin Infantry,US-WI-INF-38,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,July 12,"38th REGIMENT INFANTRY. — Org. at Madison. WU.. March 23. 1884. May. 1884. 1 Brig., 2 Dlv.. 2 Corps. Army Potomac. Mustered out July 12. 186S."
cw-regiments:us-wi-inf-37,37th Wisconsin Infantry,US-WI-INF-37,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,"July 26, 1885","37th REGIMENT INFANTRY— Org. at Madison. Win.. April 9. 1884. May, 1884. Casey's Brig.. 22 Corp*. June. 1884, 1 Brig., 3 Plv.. 9 Corps. Army Potomac. Sept., 1884, 1 Brig., 1 Dir.. 9 Corps. Mustered out July 26, 1885."
cw-regiments:us-wi-inf-39,39th Wisconsin Infantry,US-WI-INF-39,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sent,"39th REGIMENT INFANTRY —Ont. at Milwaukee, June S. 1864. June. 1884. 2 Brig., Plst. of Memphis. Tenn.. Plst, West Tenn. Mustered out Sent. 22. 1864."
cw-regiments:us-wi-inf-40,40th Wisconsin Infantry,US-WI-INF-40,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sent,"40th REGIMENT INFANTRY.— Org at Madison. Wis., June 7. 1864. June. 1864. Post and Pef. Memohls, Tenn., Plst West Tenn. Mustered out Sent. 22. 1884."
cw-regiments:us-wi-inf-41,41st Wisconsin Infantry,US-WI-INF-41,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sept,"41st REGIMENT INFANTRY. — Org. at Milwaukee, Wis.. June 8. 1864. June, 1884. 2 Brig.. Plst. Memphis. Tenn.. Dlst. West Tenn. Mustered out Sept. 24. 1864. 42nd TtKOTMENT INFANTRY — Ore. at Madison. Wis.. 8ept. 7. 1864. Sept, 1864, Post of Cairo. 111. Mustered out June 20, 1864."
cw-regiments:us-wi-inf-43,43rd Wisconsin Infantry,US-WI-INF-43,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,June 24,"43rd REGIMENT INFANTRY — Ore. at Madison. Wis., Aug. 8-Scnt. 30. 1864. Oct 1864. Nashville and North- western R. R.. Dept. Cnmb'd. Dec. 1864. 3 Brie . Pef. Nashrllle and Northwestern B. B.. Cnmb'd. March. 1865. 3 Brig . 1 Sub Dlst., Dlst. Middle Tenn. Mustered out June 24. 186B"
cw-regiments:us-wi-inf-44,44th Wisconsin Infantry,US-WI-INF-44,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"44th REGIMENT INFANTRY — Or* at Mndlann. Wis.. Oct. 7. 1864 Nov.. 1864 Post of Nashville. Tenn . Pept. Cnmb'd. March. 186B. Paducah, Ky.. Dept. Ky. Mus- tered out Aug. 28. 186B."
cw-regiments:us-wi-unk-45,45th Wisconsin Infantby,US-WI-UNK-45,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,July 17,"45th REGIMENT INFANTBY. — Org. at Madison. Wis , Not. 8. 1864. Nov.. 1864. Post of Nashville. Tenn.. Pent. Cnmb'd. Feby.. 1865 2 Brie 4 Plv . 20 Corns. Cnmb'd. March. 186S. Post of Nashville. Tenn. Mustered out July 17. 186B."
cw-regiments:us-wi-inf-46,46th Wisconsin Infantry,US-WI-INF-46,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sent,46th REGIMENT INFANTRY. — Org. at Madison. Wis.. March 2. 1865. March. 1865. 2 Brie.. 1 S»b Plst.. Plst. of Middle Tenn. Mustered out Sent. 27. 1865.
cw-regiments:us-wi-inf-47,47th Wisconsin Infantry,US-WI-INF-47,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Sept,"47th REGIMENT INFANTRY — Org at Madison. Wis.. Febv. 27. 1865. March. 1865. 2 Brig . Pef. Nashville and Chattanooga R. R.. Pent, Cnmb'd. April. 1885. 2 Brig.. 1 Rub Plst., Plst. Middle Tenn, Mustered out Sept. 4. 1866."
cw-regiments:us-wi-inf-48,48th Wisconsin Infantry,US-WI-INF-48,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"48th REGIMENT INFANTRY -Org at Milwaukee. Wis.. Feby.-March. 1865. Marrh. 1865. Pent Kan. Mus- tered out Pec 30. 18S5, to March 24. 1866."
cw-regiments:us-wi-inf-49,49th Wisconsin Infantry,US-WI-INF-49,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Nov,"49th REGIMENT INFANTRY — Ore at Madison. Wis.. Feby. 24-Mareh 5. 1865. March. 1865. Plst. Sr. Louis. Mo.. Pent, of Mo. Mustered out Nov. 8. 1865"
cw-regiments:us-wi-inf-50,50th Wisconsin Infantry,US-WI-INF-50,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,June 14,"50th REGIMENT INFANTRY.— Org. at Madison. Wis.. March-April, 1865. Pept. of Knn. Mustered out June 14. 1866."
cw-regiments:us-wi-inf-51,51st Wisconsin Infantry,US-WI-INF-51,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,Aug,51st REGIMENT INFANTRY.— Org. at Milwaukee. Wis.. March 20-Anrll 29. 1865. Pept. of Mo. Mustered out Aug. 18-30. 1865.
cw-regiments:us-wi-inf-52,52nd Wisconsin Infantry,US-WI-INF-52,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,52nd REGIMENT INFANTRY — Org. at Madison. Wis.. April. 1865. Pept. of Mo. Mustered nut Julv 28. 1865.
cw-regiments:us-wi-inf-53,53rd Wisconsin Infantry,US-WI-INF-53,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,hy trans- fer to 51st Wis,"53rd REGIMENT INFANTR Y.— Ore. a« Madison Wis.. March-April. 1865. Pept. Knn. Mustered out hy trans- fer to 51st Wis. Infy.. June 10, 1865. UNITED STATES REGULAR ARMY"
cw-regiments:us-wi-cav-5,5th Wisconsin Cavalry,US-WI-CAV-5,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"5th REGIMENT CAVALRY— Janv.. 1882. Cooke'a Cav. Pes.. Potomac. March. 1862. 1 Brlc . Cooke's Cav, Res.. Potomac July. 1862. 1 Brig.. Cav. Plv,. Potomac. Sept.. 1862. 1 Brie.. Pleasanton's Csv. Plv.. Potomac. Nov.. 1R62. Averill's Cav. Brig.. Potomac. Fphv.. 1863. Pes. Cav. Rrle . 1 Plv. Cav. Corps. Potomac. Aug., 1864 Res.. (31 Brig. 1 Plv,, Cav. Corns. Armv Hh?nandm1>. Mid-t'e Mil. Plv. March. 1865. 3 Brig.. 1 Plv., Cav. Corps. Po- tomac."
cw-regiments:us-wi-cav-6,6th Wisconsin Cavalry,US-WI-CAV-6,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,"Camp Butler, nis",at gel ma,"6th REGIMENT CAVALRY. Organised at Camp Butler, nis., November 19, 186L Moved to Shawneetown, Ills., November 25. and duty- there till February, 1862. Moved to Paducah. Ky.. thence to Columbus, Ky. Regiment divided, five Com- panies, ""A."" ""C,"" ""D."" ""ff and ""F,"" moved to Trenton. Tenn., March, 1862, and duty there operating against guerrillas till September, 1862. Action at Wood Springs, near Dyersburg, Tenn., August 7. Near Dyersburg A* guBt 18 (Co. ""B""). Rejoined Regiment at Memphis. Tenn. 5 Companies, ""O,"" ""H,"" ""I,"" ""K"" and ""L,"" at Columbus, Ky., till June; then moved to Memphis, Tenn. 2 Companies, ""B"" and ""M."" at Paducah. Ky.. and Bird's Point, Ma, till September, 1862. Rejoined Regiment at Memphis, Tenn. Attached to District of Columbus. Ky., and Memphis, Term., Department of the Tennessee to November, 1862. District of Memphis, Tenn., 13th Army Corps, (Old) Department of the Ten- nessee, to December, 1862. Grierson's First Brigade, Cavalry Division, Department of the Tennessee, to Jan- uary, 1863. 1st Brigade, Cavalry Division, 16th Army Corps to March. 1863. 1st Brigade 1st Cavalry Division. 16th Army Corps to May, 1863. Cavalry Division 19th Army Corps, Department of the Gul"
cw-regiments:us-wi-art-1,1st Wisconsin Artillery,US-WI-ART-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"1st REGIMENT ARTILLERY. — BATTERY ""A."" — April, 1881. Pensacola, Fla., Pept. South. Aug.. 1882, Dlst. West Fla.. Pept. Gulf. Pec 1862. Pef. New Orleans. Pept. Gulf. Jany.. 1863. Arty., 1 Plv.. 19 Corns. Gulf. Aug.. 1863. Pef. New Orleans. Pept. Gulf. Feby.. 1864. Arty.. 1 Plv.. 19 Corns. Gulf. A'-e.. 1F64. Camp Harry, Pef, Washington. D. C, 22 Corps. Pec. 1884. 1 Brig.. BeRussy's Plv.. 22 Corns. BATTERY ""B."" — Jany.. 1861. Fort Taylor. Key West. Fla. June. 1862. Plst. Beaufort S. C. Pept. South. Sept.. 1862. V. 8 Forces. Port Roval Island. S. C. 10 Curns, Pept. South. May. 1863. Plst. Hilton Head. 8. C. 10 Corps. June. 1863. St. Helena Island. 8. C. 10 Corps. .Inly. 1863, Arty.. 1 Plv.. Morris Island, S. C 10 Corps. Pec, 1863. Arty.. Gordon's Plv.. Folly Island. 8. C. 10 Corps. Feby . 1864. Light Brig.. Plst. Fla. April, 1884. Arty.. 2 Plv.. 10 Corp*. Armv James. Dept. Va. and N. C. May. 1864 Arty., 1 Dlv . 18 Corpa. June. 1864. Arty. Brie.. 18 Corps. Oct., 1864. Arty.. Cav. Dlv., Pept. Va. and N C. April, 1865. Arty. Brig., 24 Corps. Aug., 1865, Dept, Tex. REGIMENTAL INDEX 241 BATTERY ""C.M— April. 1881. Fortress Monroe. Va. Dec., 1881. TJnatt. Bnrnslde's Exp. Corps. April, lSfi2 T"
cw-regiments:us-wi-art-3,3rd Wisconsin Artillery,US-WI-ART-3,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"3rd REGIMENT ARTILLERY. — BATTERY ""A."" — April, 1861. Dept. Pacific. Feby., 1862. Carlton's New Mex. Exp. July. 1862. Dept. New Mex. BATTERY ""B."" — At San Francisco. Cal., Dept. Pa- cific BATTERY ""C.""— April. 1861. San Francisco. Cal., Dept. Pacific. Nov., 1861, Dept. East. March, 1862, Arty. Res.. Potomac. (Attached to Batty ~G."") May, 1862. 1 Brig.. Horse Arty.. Arty. Reg.. 5 Corps. Potomac. Sept.. 1862. Arty., Cav. Dlv., Potomac. (Batty. ""0"" broken up Oct., 1862.) Nov., 1862. Bayard's Cav. Brig- Potomac. Feby., 1863. Arty. Res.. Potomac May. 1863. 2 Regular Brig.. Arty. Res., Potomac June, 1863. 2 Brig.. Horse Arty.. Potomac (Attached to Batt'ys F and K. March. 1864.) Aug.. 1864, Horse Arty., Army Sbenaadouh. Middle Mil. Dlv. Dec. 1S64. Horse Arty. Res.. Army Shenandoah. April, 1865, Horse Arty. Brig.. 22 Corps. BATTERY ""D."" — April, 1861, Port Vancouver. Feby., 1862. San Francisco. Dept. Pacific. BATTERY ""E"". — May. 1861. Def. Washington, D. C. June. 1861. Sherman'* Brig.. Tyler's Dlv., McDowell's Army N. E. Va. Aug.. 1861. Sherman's Brig., Dlv. Poto- mac Oct., 1861. Porters Div.. Potomac. Oct.. 1861. Sherman's S. C Expedition. April, 1862. 2 Brig., 1 Dlv.. Dept. South. July, 1"
cw-regiments:us-wi-art-4,4th Wisconsin Artillery,US-WI-ART-4,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,,,"4th REGIMENT ARTILLERY.— BATTERY ""A"" (Consolidated with Battery C at Washington, D. C, Oct., 1861.) Nov.. 1861, Arty.. Sum- ner's Dlv., Potomac. March, 1862. Arty.. I Dlv., 2 Corps, Potomac Nov., 1862. Res. Arty.. 2 Corps. Potomac May. 1863. Arty. Brig.. 2 Corps, Potomac July, 1863. 1 Brig.. Horse Arty., Potomac. June, 1864, 1 Brig . Hardin's Div.. 22 Corps. July. 1864. Camp Barry, Def. Washington. D. C, 22 Corps. BATTERY ""B.""— Oct.. 1861, McDowell's Dlv., Poto- mac. March, 1862. Arty., 1 Dlv., 1 Corps, Potomac. April, 18G2. Arty.. 3 Dlv., Dept. Rappahannock. June. 1862. Arty- 1 Dlv.. 3 Corps, Army Va. Sept., 1862, Arty.. 1 Div.. 1 Corps. Potomac. May. 186J, Arty. Brlg- 1 Corps. March. 1864. Arty. Brig.. 5 Corps, Potomac. May. 1865. Dept. Washington. BATTERY ""C"" (Attached to Battery ""A,"" 4 Arty., to Oct.. 1862.) Nov., 1861. Sumner's Dlv.. Potomac. March. 1862. Arty.. 1 Div.. 2 Corps, Potomac. May. 1863. 1 Regular Brig- Arty. Res.. Potomac Nov.. 1863. Arty. Brig., G Corps. Potomac. March, 1864, Arty. Res.. Poto- mac. Consolidated with Battery E, 4 Arty.. April, 1864. 1 Brig.. Horse Arty., Potomac. A'ig , 1864. Horse Arty- Army Shenandoah. Middle Mil. Dlv (Attached to 1 Dlv- Cav. Cor"
cw-regiments:us-wi-inf-9,9th Wisconsin Infantry,US-WI-INF-9,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,"New Haven September 26, 1861",August 16,"9th REGIMENT INFANTRY. Organized at New Haven September 26, 1861. Moved to Lowell, Mass., November 4, thence to Boston and embarked on steamer ""Constitution"" for Ship Island, Miss., November 28, arriving there December 3. Duty at 8blp Island till April 16, 1862. Attached to Butler's New Orleans Expeditionary Corps to April, 1862. Phelps' 1st Brigade. Dept. of the Gulf, to October, 1862. Defences of New Orleans, La.. Dept. of the Gulf, to February. 1863. 1st Brigade, 3rd Division, 19th Army Corps, Dept. of the Gulf to March, 1863. 2nd Brigade, 2nd Division, 19th Corps, to August, 1863. 2nd Brigade. 4th Division. 19th Corps to February, 1864. 1st Brigade, 2nd Division, 19th Corps, to April. 1864. Dept. of the East to July. 1864. Bermuda Hundred. Va., 10th Corps. Dept. Virginia and North Carolina. July. 1864. 1st Bri- gade, 2nd Division, 19th Army Corps, Army of the Shenandoah, Middle Military Division, to January. 1866. 1st Brigsde, Orover's Division, District of Savannah. Ga., Dept. of the South to March, 1866. 1st Brigade. 1st Division, 10th Army Corps. Dept. of North Carolina, to May, 1866. District of Port Royal, 8. C, Dept of the South, to August, 1866. SERVICE— Expedition to Bl"
cw-regiments:us-wi-inf-16,16th Wisconsin Infantry,US-WI-INF-16,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,"New Haven August 25, 1861",,"16th REGIMENT INFANTRY. Organised at New Haven August 25, 1861. Left State (or Washington, D. C. August 28. Attached to Casey's Provisional Brigade. Military District of Washington, to October. 1862. 1st Brigade, Casey's Division. Mili- tary District Washington to December. 1862. 2nd Bri- gade, 3rd Division, 9th Army Corps, Army of the Po- tomac, to April, 1863. 2nd Brigade, 2nd Division, 7th Army Corps, Department of Vtrglnla, to July, 1863. 2nd Brigade. Getty's Division, Portsmouth. Va., Dept of Virginia and North Carolina, to January, 1864. Dis- trict of the Albemarle, N. C, Dept Virginia and North Carolina, to February, 1864. Defences of Newberne, N. C, Dept. Virginia and North Carolina, to January, 1865. Sub-district of Newberne, Dept. of North Caro- lina, to March, 1866. 2nd Brigade. 2nd Division. District or Beaufort, N. O. Dept North Carolina. March. 1865. 1st Brigade, 1st Division. District of Beaufort and Dis- trict of Newberne, to June, 1865. 8 BR VICE, — Duty in the Defences of Washington, D. O. till September 17, 1863. At Arlington Heights, Va.. till November 3. At Fairfax Seminary, Va.. till De- rember 1. March to Prederlcksburg. Va., December 1-6, Buttle of Frederick"
cw-regiments:us-wi-inf-19,19th Wisconsin Infantry,US-WI-INF-19,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,"Litchfield July 26 to September 9, 1862",,"19th REGIMENT INFANTRY. Organized at Litchfield July 26 to September 9, 1862. Left State for Washington, D. C, September 16. At- tached to Slough's Brigade, District of Alexandria. De- fences of Washington, to January. 1863. Tyler's Com- in ami. Artillery, District of Alexandria, Military District of Washington, and 22nd Army Corps, Dept. of Wash- lng-.on, to April, 1863. 2nd Brigade, DeRuasy'B Division. 22nd Army Corps, to November. 1863. SERVICE. — Guard and patrol duty at Alexandria, Va., till January 12, 186S. Garrison duty at Fort Worth till May, and at redoubts near Fort Lyon till November. (Cos. ""B,"" ""F"" and ""G"" at Fort Ellsworth.) Designa- tion of Regiment changed to 2nd Connecticut Heavy Artillery November 23, 1863. (See 2nd Heavy Artillery.)"
cw-regiments:us-wi-unk-1,1st Wisconsin Mountaineers,US-WI-UNK-1,entity,"Frederick H. Dyer, A Compendium of the War of the Rebellion (1908), Part 3",https://www.nps.gov/subjects/civilwar/search-battle-units.htm,large May 30,"June 14, 1865","1st BATTALION MOUNTAINEERS. Organized at large May 30. 1863, to March 16, 1864. for special service In Humboldt County. Attached to Humboldt District. Dept. of the Pacific. SERVICE. — Company ""A"" — Ordered to Fort Humboldt June, 1S63. Stationed at Fort Humboldt, Fort llager and Camps Curtis and laquia. Skirmish. Redwood Creek. February 29, 1864. Redwood Mountains March 1. Kneeland's Prairie May 1. Operations In Humboldt District till June. 1865. Company ""B"" — Ordered to Fort Gaston. Duty there and at Camps Anderson and Curtis till June, 1865. Skirmish at Oak Camp Juno 6, 1863. Thomas' Ranch November 12. Trinity River November 13. Willow Creek November 17. Near Fort Gaston December 25- 26. Skirmish near Boynton's Prairie May 6. 1864. Scout from Camp Anderson to Bald Mountain August 8-12. Company ""C"" — Ordered to Fort Gaston June. 1863. Duty there operating against Indians in Humboldt Dis- trict till June. 1865. Redwood Creek July 9 and il, 1863. Thomas' Kanch November 11. Trinity River November 13. Near Fort CJaston December 25-26. Thomas House, on Trinity River, May 27, 1864. Opera- tions in Trinity Valley September 1-December 3, 1864. Company ""D"" — Duty at Fort Gaston till June. 1"
